Id,LifeExp,LifeExpMed,LifeExpDiff
2891,49.97805334227185,36.016439502785175,13.961613839486674
1068,24.563764169540296,20.401452207733527,4.162311961806768
1019,37.63676364180519,29.063038209656444,8.573725432148745
1817,44.225457916942624,32.90705987428489,11.318398042657734
1510,28.657575490056985,23.314743758124447,5.342831731932538
2400,42.16122571989017,31.63792770687373,10.52329801301644
2035,28.675107651061296,23.234973213701988,5.440134437359308
2174,45.88772024160864,33.721211175097274,12.166509066511367
2936,21.844544050284945,18.504708053809544,3.3398359964754007
2605,36.616439408161604,28.3455168485099,8.270922559651705
1236,31.249913900939102,24.942786209316267,6.307127691622835
2857,37.63676364180519,29.063038209656444,8.573725432148745
2167,26.180341872358888,21.531631012471223,4.6487108598876645
1925,21.428836046301207,18.145613072280646,3.2832229740205605
2764,22.983981350287443,19.276037340813527,3.7079440094739162
2449,29.532167213000008,23.90269971447899,5.6294674985210165
2068,53.33799079381401,37.58464651995397,15.753344273860037
1314,33.0771486951694,26.22129954572104,6.85584914944836
2259,45.1801509425153,33.43891026490588,11.741240677609419
2733,39.4983829135983,30.180083698173387,9.318299215424911
1964,36.71375926682785,28.50005916810739,8.213700098720459
1159,29.532167213000008,23.90269971447899,5.6294674985210165
2284,22.67467599215396,19.113137319111498,3.561538673042463
2999,24.563764169540296,20.401452207733527,4.162311961806768
1111,26.180341872358888,21.531631012471223,4.6487108598876645
1072,27.787473328834647,22.72331432297338,5.064159005861267
1579,45.1801509425153,33.43891026490588,11.741240677609419
2466,32.125262451980014,25.512117531575388,6.6131449204046255
1986,42.16122571989017,31.63792770687373,10.52329801301644
2110,21.428836046301207,18.145613072280646,3.2832229740205605
1692,34.88411739317421,27.365820286611218,7.51829710656299
1366,26.922393527166147,22.128850323840727,4.79354320332542
2376,21.428836046301207,18.145613072280646,3.2832229740205605
1280,31.29402265340192,25.067575234330075,6.226447419071846
2383,25.367158855823124,20.965745749492008,4.401413106331116
1309,33.0771486951694,26.22129954572104,6.85584914944836
1997,28.675107651061296,23.234973213701988,5.440134437359308
2250,44.955767712765294,33.209921549509495,11.745846163255798
2299,33.977759603815755,26.79480620704962,7.182953396766134
1682,56.75570329942383,39.40098246346832,17.35472083595551
2919,39.3770438440689,30.013569516206193,9.363474327862708
1637,58.70051088634981,40.319160572805444,18.381350313544367
1564,53.33799079381401,37.58464651995397,15.753344273860037
1862,25.207005864475406,20.930583108743882,4.276422755731524
2983,23.512425986671293,19.72082128525785,3.791604701413444
1488,53.84310931850986,37.98198883115879,15.861120487351073
2162,22.983981350287443,19.276037340813527,3.7079440094739162
2145,30.382990256587583,24.373344107740532,6.00964614884705
1743,55.7841268047176,38.93354782916921,16.850578975548395
2391,19.89529851822544,17.007785020943693,2.8875134972817484
1160,20.65888535179425,17.577200056956674,3.081685294837577
2126,20.65888535179425,17.577200056956674,3.081685294837577
2931,49.61710936456955,35.70449114830862,13.912618216260931
1757,54.813166239968375,38.46050399346066,16.352662246507712
2915,27.834406324756458,22.66640721947083,5.167999105285627
2541,32.182583578451556,25.645559514511717,6.537024063939839
1905,43.273346057320296,32.37035127627941,10.902994781040888
2276,32.182583578451556,25.645559514511717,6.537024063939839
1830,43.273346057320296,32.37035127627941,10.902994781040888
2545,33.00875657519221,26.081047657177503,6.927708918014705
1622,50.54930076294521,36.18483079513966,14.364469967805547
2542,23.769894419428756,19.838629282060285,3.93126513736847
2958,50.54930076294521,36.18483079513966,14.364469967805547
2817,49.61710936456955,35.70449114830862,13.912618216260931
1463,52.41005444265724,37.12503458008139,15.28501986257585
2405,23.512425986671293,19.72082128525785,3.791604701413444
2652,58.70051088634981,40.319160572805444,18.381350313544367
2152,30.382990256587583,24.373344107740532,6.00964614884705
1763,41.231418201263494,31.101925270226857,10.129492931036637
2604,28.675107651061296,23.234973213701988,5.440134437359308
2730,19.138892602842983,16.4381185158639,2.7007740869790844
1718,24.356845969204684,20.32690797634698,4.029937992857704
2228,52.41005444265724,37.12503458008139,15.28501986257585
2325,49.01598263388453,35.51219934045484,13.503783293429692
1561,44.955767712765294,33.209921549509495,11.745846163255798
1640,19.138892602842983,16.4381185158639,2.7007740869790844
2899,36.616439408161604,28.3455168485099,8.270922559651705
2401,26.180341872358888,21.531631012471223,4.6487108598876645
2005,43.09224229983403,32.16814968151517,10.92409261831886
1749,27.834406324756458,22.66640721947083,5.167999105285627
1027,57.72781975214807,39.86282265161808,17.86499710052999
1452,39.4983829135983,30.180083698173387,9.318299215424911
2206,26.06227277258789,21.531302149712985,4.530970622874904
2339,37.533075464401804,28.905718579495296,8.627356884906508
2658,24.563764169540296,20.401452207733527,4.162311961806768
2272,42.16122571989017,31.63792770687373,10.52329801301644
1523,57.72781975214807,39.86282265161808,17.86499710052999
2622,49.61710936456955,35.70449114830862,13.912618216260931
